2024-04-01_02:40:26 	217.149.168.66 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	Hash = ГЛОНАСС, redirecting to https://ru.wikipedia.org/wiki/ГЛОНАСС ...
2024-04-10_02:06:02 	31.13.127.7 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.7 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.4 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.118 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.119 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.119 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.7 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.7 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	173.252.95.1 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	Hash = ГЛОНАСС, redirecting to https://ru.wikipedia.org/wiki/ГЛОНАСС ...
2024-04-10_02:06:02 	31.13.127.3 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:02 	31.13.127.3 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	31.13.127.4 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	31.13.127.4 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	31.13.127.118 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	31.13.127.118 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	31.13.127.7 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	31.13.127.118 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	173.252.87.116 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	173.252.87.116 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	69.171.249.2 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:06:03 	69.171.249.2 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:08:30 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:08:32 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:08:32 	217.149.168.66 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_02:08:41 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:08:42 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:09:02 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:09:03 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:09:15 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:09:15 	Hash = ГЛОНАСС, redirecting to https://ru.wikipedia.org/wiki/ГЛОНАСС ...
2024-04-10_02:18:48 	173.252.95.5 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:18:48 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_02:18:48 	173.252.95.119 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:18:48 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_02:18:48 	173.252.83.6 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:18:48 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_02:18:48 	173.252.83.120 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:18:48 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_02:18:51 	31.13.127.9 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:18:51 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_02:18:55 	31.13.127.8 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:18:55 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_02:19:44 	173.252.79.111 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:19:44 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_02:19:44 	173.252.79.116 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_02:19:44 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_03:44:56 	31.13.115.7 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_03:44:56 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_03:44:57 	66.220.149.19 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_03:44:57 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_03:45:05 	173.252.127.15 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_03:45:05 	Hash = ГЛОНАСС, redirecting to https://ru.wikipedia.org/wiki/ГЛОНАСС ...
2024-04-10_05:20:38 	31.13.115.2 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_05:20:38 	Hash = ГЛОНАСС, redirecting to https://ru.wikipedia.org/wiki/ГЛОНАСС ...
2024-04-10_06:26:52 	173.252.107.7 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_06:26:52 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_06:26:54 	173.252.107.8 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_06:26:54 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_06:26:54 	173.252.107.1 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_06:26:54 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-10_11:03:17 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_11:03:18 	217.149.168.66 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_11:03:18 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_11:03:18 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_11:31:40 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_11:31:40 	Hash = 🪠, redirecting to https://www.google.com/search?q=witch+broom ...
2024-04-10_12:50:14 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_12:50:15 	217.149.168.66 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_12:50:15 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_16:03:36 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_16:03:37 	217.149.168.66 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-10_16:03:38 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_16:03:38 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_16:03:42 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_16:03:44 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_16:03:48 	217.149.168.66 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_16:03:48 	Hash = 6f4f85d1, redirecting to https://www.codeproject.com/Articles/157001/Full-getopt-Port-for-Unicode-and-Multibyte-Microso ...
2024-04-10_17:46:40 	173.252.83.10 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_17:46:40 	Hash = ГЛОНАСС, redirecting to https://ru.wikipedia.org/wiki/ГЛОНАСС ...
2024-04-10_17:46:41 	173.252.83.10 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-10_17:46:41 	Hash = 29a7134a, redirecting to https://www.fruugo.at/usb-gps-empfanger-gmouse-usb-gps-empfanger-glonass-unterstutzung-windows-1087-langlebig/p-271787822-602661800 ...
2024-04-11_06:51:04 	new session started at 2024-04-11_06:51:04 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_07:36:04 	new session started at 2024-04-11_07:36:04 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_09:06:04 	new session started at 2024-04-11_09:06:04 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_09:53:35 	new session started at 2024-04-11_09:53:35 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_18:21:12 	new session started at 2024-04-11_18:21:12 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_19:51:13 	new session started at 2024-04-11_19:51:13 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_21:05:23 	new session started at 2024-04-11_21:05:23 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_23:12:17 	new session started at 2024-04-11_23:12:17 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_23:46:46 	new session started at 2024-04-11_23:46:46 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-11_23:12:02 	188.165.212.137 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-11_23:12:02 	Hash = 🕁, redirecting to https://www.pul.va/ ...
2024-04-11_23:12:14 	188.165.212.137 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-11_23:12:14 	Hash = 🚲, redirecting to https://ner.bike/ ...
2024-04-11_23:12:22 	188.165.212.137 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-11_23:12:22 	Hash = 🚴, redirecting to https://www.lightest.bike/SHOP/ ...
2024-04-11_23:12:36 	188.165.212.137 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-11_23:12:36 	Hash = 🛧, redirecting to https://duckduckgo.com/?q=site:aero&va=i&t=hb&ia=web# ...
2024-04-11_23:12:44 	188.165.212.137 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-11_23:12:44 	Hash = 🪠, redirecting to https://www.google.com/search?q=witch+broom ...
2024-04-12_05:16:43 	new session started at 2024-04-12_05:16:43 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_06:01:42 	new session started at 2024-04-12_06:01:42 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_06:46:40 	new session started at 2024-04-12_06:46:40 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_07:31:46 	new session started at 2024-04-12_07:31:46 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_09:01:41 	new session started at 2024-04-12_09:01:41 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_09:50:46 	new session started at 2024-04-12_09:50:46 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_11:14:16 	new session started at 2024-04-12_11:14:16 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_11:20:05 	new session started at 2024-04-12_11:20:05 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_12:23:35 	new session started at 2024-04-12_12:23:35 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_12:51:27 	new session started at 2024-04-12_12:51:27 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_13:38:33 	new session started at 2024-04-12_13:38:33 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_13:38:33 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args = -o -s  , useShellExecute = False) called ...
2024-04-12_13:38:33 	ProcessCmd.Execute consoleOutput: I left my WALLET in the BATHROOM!!

2024-04-12_13:38:33 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args =  -a -l , useShellExecute = False) called ...
2024-04-12_13:38:33 	ProcessCmd.Execute consoleOutput: Have you ever wondered what makes Californians so calm?  Besides drugs, I
mean.  The answer is hot tubs.  A hot tub is a redwood container filled with
water that you sit in naked with members of the opposite sex, none of whom
is necessarily your spouse.  After a few hours in their hot tubs,
Californians don't give a damn about earthquakes or mass murderers.  They
don't give a damn about anything , which is why they are able to produce
"Laverne and Shirley" week after week.
		-- Dave Barry, "The Taming of the Screw"

2024-04-12_13:39:44 	new session started at 2024-04-12_13:39:44 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_14:08:31 	new session started at 2024-04-12_14:08:31 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_14:31:01 	new session started at 2024-04-12_14:31:01 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_14:44:58 	new session started at 2024-04-12_14:44:58 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_14:48:45 	new session started at 2024-04-12_14:48:45 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_14:48:45 	ProcessCmd.Execute(filepath = $/usr/bin/od, args =  -A n -t x8z -w32 -v -j 0 -N 1024 /dev/urandom, useShellExecute = False) called ...
2024-04-12_14:48:45 	ProcessCmd.Execute consoleOutput:  438be4ed09290537 ebe4cb7c57a3f665 db280e851cc554de e086b28bcdb5a4b7  >7.)....Ce..W|....T....(.........<
 b9cec3d9d8003c52 de2e5707c81225d3 11776497482271ac cfac531e00481c7b  >R<.......%...W...q"H.dw.{.H..S..<
 29276bc80254ed7d 205497f1ff9290af e5147fa19ade9ecf 11139e5629419120  >}.T..k')......T ........ .A)V...<
 7015e94d868da488 fdd5b8acd4257a9a 0a82c038e8655a4d b357ef7bd5374651  >....M..p.z%.....MZe.8...QF7.{.W.<
 c3ea9845cd6dbc33 92c956896fbe1d54 0a67f8e0e9566e52 c5367c0272273732  >3.m.E...T..o.V..RnV...g.27'r.|6.<
 3bb97f0c0bdcb6bc af2184056326e48c fd5f0e23e62b44b8 c8d1600024bb92ae  >.......;..&c..!..D+.#._....$.`..<
 5bea8b6588095335 7224039b3d0b22ea 0cb3a5c0e3e0f0ec 69e42de5b81d7d39  >5S..e..[.".=..$r........9}...-.i<
 0ee8c385e50c3f59 c4e69fe52721f614 7df25364e324c912 83c57367e9e66255  >Y?........!'......$.dS.}Ub..gs..<
 b20f4aebe364733e b9b7779fac3bc410 95e42e28c03f54bb 249b36add88ab744  >>sd..J....;..w...T?.(...D....6.$<
 27a8742c948c199c 6d3d1c42fc895334 16d54201d121e248 658ab5c45d3838cf  >....,t.'4S..B.=mH.!..B...88]...e<
 e1f65491ad19b789 e63607565304c656 1beb1f023aa66666 50a76fd4a128b76b  >.....T..V..SV.6.ff.:....k.(..o.P<
 323519d0405ed30a 34d9015e5261548b 74d08907ef072f0c c1bd89c1d197739b  >..^@..52.TaR^..4./.....t.s......<
 fe27bd83522bc8f9 c07ad436414c2cc8 7075de5d88e0ae0c ad819f2aa062d9cf  >..+R..'..,LA6.z.....].up..b.*...<
 36381baf8bb618d5 99290b78d05c7963 eac833c6e07048fc 82414503b3474f3d  >......86cy\.x.)..Hp..3..=OG..EA.<
 a35e7797a701bbdd 6132515e92bfeaa8 a00ce21acbb33a02 3c3aa23559a767fa  >.....w^.....^Q2a.:.......g.Y5.:<<
 282ab215bb9d1948 955fdae6af1cca05 86dd038a4bed8874 c80f8cbc64c736e0  >H.....*(......_.t..K.....6.d....<
 f209c4184b25d1f4 6ed63c52fcadd53b 3e98124f9ca80fb6 de0e074200df146d  >..%K....;...R<.n....O..>m...B...<
 ba92e8ed517ff84b d84efbd08cb8de4c 25a82a94c30793f9 a282f0f989e37525  >K..Q....L.....N......*.%%u......<
 a5088e90ace02db2 bfa00628498c6317 84db028b548e5fe4 006346276ceca952  >.-.......c.I(...._.T....R..l'Fc.<
 64451c34e4d8d076 880906381422ec5e 5f78686c263cf991 288fbb77ef3dd77b  >v...4.Ed^.".8.....<&lhx_{.=.w..(<
 16ef6740f0d5ce82 32668ca9e0027c84 104ddcdc270522b7 a2086879ae1abc6e  >....@g...|....f2.".'..M.n...yh..<
 86a7cec057043df8 1cde89934dbe8c83 11b83f08118427a5 b31476be05c04287  >.=.W.......M.....'...?...B...v..<
 f05c07f46d303302 a4d00aa38fb2ea70 7ce904e8e4c184d7 cdcddaeb4c60261d  >.30m..\.p..............|.&`L....<
 2a68231dc85dc83e 494535377a56b3c4 d43b54784e011ccf 2004e55f487c6808  >>.]..#h*..Vz75EI...NxT;..h|H_.. <
 86c8c329b430d6ba 7a134c24a8ac0f21 05c90e6c5e130de4 7537fe5452c11b71  >..0.)...!...$L.z...^l...q..RT.7u<
 f2412422bb34bc21 3ec3593e5120ee8a 1edd089bc9ae6017 266b51d5fc0b8495  >!.4."$A... Q>Y.>.`...........Qk&<
 51e89a8d8388d79c 603d398262dbdd8d f39b64c996e0aa19 837f11db94d08a8d  >.......Q...b.9=`.....d..........<
 8b16d9e06ef27ceb e8613f49b6d3711e 149ba2852eaef293 dfa50fffe39e3cfd  >.|.n.....q..I?a..........<......<
 8b8c068d0aa7cb43 57e34c0aafa8c610 fae0f40d6ac13a33 e8148e28bff4a377  >C............L.W3:.j....w...(...<
 d20abd5e1a3ab211 298f7457219ec930 a5ae9cf9421c331e e5d8b810eae46209  >..:.^...0..!Wt.).3.B.....b......<
 c693a6656ebe36c5 63ceb7f0a54e9da9 2e11ee96bceb0908 73f55ff3ce09a7c7  >.6.ne.....N....c............._.s<
 d86e37e09fa0e07b f8feb53bfbb2e8b6 849d2f92ac80aa89 6be2bd035ba5b200  >{....7n.....;......../.....[...k<

2024-04-12_14:53:31 	new session started at 2024-04-12_14:53:31 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_15:16:01 	new session started at 2024-04-12_15:16:01 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_15:38:31 	new session started at 2024-04-12_15:38:31 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_15:51:22 	new session started at 2024-04-12_15:51:22 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_16:01:01 	new session started at 2024-04-12_16:01:01 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_16:23:31 	new session started at 2024-04-12_16:23:31 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_17:06:14 	new session started at 2024-04-12_17:06:14 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_17:08:31 	new session started at 2024-04-12_17:08:31 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_17:32:09 	new session started at 2024-04-12_17:32:09 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_17:32:11 	new session started at 2024-04-12_17:32:11 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_17:50:38 	new session started at 2024-04-12_17:50:38 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_18:53:10 	new session started at 2024-04-12_18:53:10 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_19:12:47 	new session started at 2024-04-12_19:12:47 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_19:33:16 	new session started at 2024-04-12_19:33:16 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_20:08:35 	new session started at 2024-04-12_20:08:35 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_20:53:12 	new session started at 2024-04-12_20:53:12 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_20:53:13 	new session started at 2024-04-12_20:53:13 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_22:54:13 	new session started at 2024-04-12_22:54:13 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_22:59:27 	new session started at 2024-04-12_22:59:27 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_22:59:27 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args = -o -s  , useShellExecute = False) called ...
2024-04-12_22:59:27 	ProcessCmd.Execute consoleOutput: Q:	Why do Scotsmen wear kilts?
A:	Because a sheep can hear the sound of a zipper from fifty feet away.
		-- Iain MacKintosh, Glasgow folksinger

2024-04-12_22:59:27 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args =  -a -l , useShellExecute = False) called ...
2024-04-12_22:59:27 	ProcessCmd.Execute consoleOutput: "We wanted to build the chat system of the future, and we
ended up with application-layer multicast streaming media. In 1999.
We were a bit ahead of our time [??????]"

[??????] This is marketing-speak for ???wrong???; you can say the same thing
for a batter???s swing when he takes a strike.

    -- Thomas Ptacek, http://www.matasano.com/log/914/

2024-04-12_23:19:43 	new session started at 2024-04-12_23:19:43 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-12_14:09:31 	185.191.171.2 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_14:09:31 	Hash = 🚴, redirecting to https://www.lightest.bike/SHOP/ ...
2024-04-12_18:38:32 	66.249.74.96 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_18:38:32 	66.249.74.96 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-12_23:16:33 	217.149.174.226 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_23:16:33 	217.149.174.226 new Session started object sender=System.Web.SessionState.SessionStateModule, EventArgs e=System.EventArgs
2024-04-12_23:16:34 	217.149.174.226 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_23:16:34 	217.149.174.226 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_23:16:42 	217.149.174.226 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_23:16:42 	217.149.174.226 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_23:16:51 	217.149.174.226 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-12_23:16:51 	217.149.174.226 begin request object sender=ASP.global_asax, EventArgs e=System.EventArgs
2024-04-13_23:36:34 	new session started at 2024-04-13_23:36:34 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-13_23:45:07 	new session started at 2024-04-13_23:45:07 object sender = System.Web.SessionState.SessionStateModule, EventArgs e = System.EventArgs
2024-04-13_23:50:47 	application error at 2024-04-13_23:50:47 object sender = ASP.global_asax, EventArgs e = System.EventArgs
2024-04-13_23:52:41 	application error at 2024-04-13_23:52:41 object sender = ASP.global_asax, EventArgs e = System.EventArgs
2024-04-13_23:52:49 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args = -o -s  , useShellExecute = False) called ...
2024-04-13_23:52:49 	ProcessCmd.Execute consoleOutput: "I have kindness and candor enough to say that
 Calvin and Edwards were both insane."
  [Robert G. Ingersoll, "Why I Am An Agnostic", 1896]

2024-04-13_23:52:49 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args =  -a -l , useShellExecute = False) called ...
2024-04-13_23:52:49 	ProcessCmd.Execute consoleOutput: Here is an Appalachian version of management's answer to those who are
concerned with the fate of the project:
"Don't worry about the mule.  Just load the wagon."
		-- Mike Dennison's hillbilly uncle

2024-04-13_23:53:06 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args = -o -s  , useShellExecute = False) called ...
2024-04-13_23:53:06 	ProcessCmd.Execute consoleOutput: We call our dog Egypt, because in every room he leaves a pyramid.

2024-04-13_23:53:06 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args =  -a -l , useShellExecute = False) called ...
2024-04-13_23:53:06 	ProcessCmd.Execute consoleOutput: Two men were standing around talking while nearby a large German Shepherd
lay licking his balls.  One man says to the other, "Damn, I wish I could
do that."
	The other man replies, "Well, it's okay by me, but I think you
ought to get to know him a little first."

2024-04-13_23:53:23 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args = -o -s  , useShellExecute = False) called ...
2024-04-13_23:53:23 	ProcessCmd.Execute consoleOutput: Th' MIND is the Pizza Palace of th' SOUL

2024-04-13_23:53:23 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args =  -a -l , useShellExecute = False) called ...
2024-04-13_23:53:23 	ProcessCmd.Execute consoleOutput: The difference between science and the fuzzy subjects is that science
requires reasoning while those other subjects merely require scholarship.
		-- Robert Heinlein

2024-04-13_23:53:39 	ProcessCmd.Execute(filepath = $/usr/games/fortune, args = -o -s  , useShellExecute = False) called ...
